DateTime,Entries,UniqueIPs
1639350726,2215,2343
1639353124,2209,2336
1639354325,2207,2334
1639356724,2204,2331
1639359124,2204,2331
1639359725,2205,2331
1639362124,2204,2330
1639363924,2204,2330
1639365724,2204,2329
1639366324,2201,2326
1639367525,2202,2327
1639368725,2202,2327
1639369925,2199,2324
1639371724,2200,2325
1639372925,2201,2326
1639373524,2199,2324
1639375324,2197,2322
1639376524,2199,2324
1639377725,2199,2323
1639378925,2197,2321
1639379524,2198,2322
1639380724,2192,2315
1639381924,2191,2314
1639383124,2192,2315
1639384325,2190,2313
1639389124,2192,2315
1639390325,2190,2313
1639391525,2192,2315
1639392125,2197,2320
1639393325,2196,2319
1639394524,2197,2320
1639396324,2198,2321
1639396924,2199,2322
1639397524,2201,2324
1639398124,2202,2325
1639399324,2202,2325
1639400524,2204,2327
1639402325,2205,2328
1639402925,2207,2330
1639404125,2207,2330
1639407724,2206,2329
1639408324,2197,2319
1639409524,2198,2320
1639410125,2197,2319
1639410725,2198,2320
1639411324,2241,2363
1639412525,2241,2364
1639413725,2241,2364
1639416725,2239,2363
1639418524,2237,2361
1639420325,2240,2364
1639422725,2243,2367
1639423324,2243,2368
1639424524,2244,2369
1639425124,2246,2371
1639425724,2244,2369
1639426923,2243,2368
1639427524,2247,2372
1639429925,2243,2368
1639431725,2246,2371
1639433524,2247,2372
1639434724,2246,2371
1639436524,2246,2371
1639437724,2247,2372
1639438324,2250,2375
1639438925,2247,2371
1639439524,2245,2369
1639440725,2241,2365
1639441925,2243,2367
1639442525,2242,2366
1639444325,2240,2364
1639445524,2243,2367
1639446725,2246,2371
1639448524,2245,2369
1639449125,2243,2367
1639449725,2243,2368
1639451525,2240,2366
1639452124,2241,2367
1639453324,2234,2359
1639454524,2235,2360
1639455724,2234,2359
1639456925,2229,2354
1639457525,2230,2355
1639458124,2231,2356
1639458724,2230,2355
1639459925,2228,2353
1639461124,2227,2352
1639461724,2226,2351
1639462925,2225,2350
1639463525,2225,2350
1639464724,2222,2347
1639465325,2221,2346
1639465924,2215,2338
1639468323,2216,2339
1639468924,2214,2338
1639470124,2216,2340
1639471324,2221,2345
1639472524,2224,2348
1639473724,2223,2347
1639474324,2224,2348
1639475524,2226,2350
1639477324,2224,2349
1639477924,2218,2343
1639478525,2219,2344
1639480923,2220,2345
1639483324,2219,2344
1639485124,2220,2345
1639486324,2224,2349
1639487525,2225,2350
1639488124,2226,2351
1639489325,2227,2352
1639491724,2230,2355
1639492324,2232,2357
1639494124,2234,2359
1639495325,2229,2354
1639496525,2219,2344
1639497724,2257,2382
1639498923,2260,2385
1639499524,2259,2384
1639501324,2259,2384
1639503124,2261,2386
1639504924,2262,2387
1639506124,2260,2385
1639507924,2257,2382
1639509126,2255,2380
1639509725,2256,2381
1639510925,2257,2382
1639511524,2259,2384
1639512124,2261,2386
1639513325,2261,2386
1639515124,2262,2387
1639516325,2261,2386
1639518125,2262,2387
1639519324,2260,2385
1639519926,2260,2385
1639522324,2261,2386
1639523525,2263,2388
1639524124,2262,2387
1639525924,2250,2375
1639527125,2214,2339
1639528325,2205,2330
1639529524,2204,2329
1639531325,2205,2330
1639531925,2204,2330
1639533724,2203,2329
1639534924,2202,2328
1639535524,2202,2329
1639539125,2201,2328
1639540924,2199,2326
1639542124,2197,2323
1639542725,2196,2322
1639544525,2198,2324
1639545725,2199,2325
1639546325,2199,2325
1639547524,2208,2335
1639548124,2211,2338
1639548725,2212,2339
1639549324,2215,2342
1639549924,2216,2343
1639551125,2219,2346
1639552924,2219,2345
1639553524,2216,2342
1639554724,2213,2339
1639555324,2215,2341
1639557125,2212,2338
1639557725,2213,2339
1639558324,2209,2335
1639558924,2211,2337
1639561325,2213,2339
1639561924,2212,2338
1639562524,2239,2365
1639563125,2244,2370
1639563724,2246,2373
1639564925,2261,2388
1639566125,2260,2387
1639566725,2258,2385
1639570924,2259,2386
1639572724,2259,2385
1639573324,2258,2384
1639573924,2257,2383
1639575725,2257,2383
1639576324,2258,2384
1639577525,2257,2383
1639578724,2255,2381
1639579924,2256,2382
1639580524,2255,2381
1639581125,2247,2373
1639581724,2245,2371
1639582324,2243,2369
1639582924,2264,2391
1639583524,2265,2392
1639584124,2268,2395
1639584724,2266,2393
1639586525,2264,2391
1639587124,2263,2390
1639588924,2263,2389
1639589525,2263,2389
1639590125,2257,2383
1639590724,2258,2384
1639591325,2264,2390
1639592524,2265,2391
1639593725,2268,2394
1639594924,2269,2395
1639597325,2268,2394
1639597924,2269,2395
1639600925,2269,2395
1639601524,2270,2396
1639602124,2271,2397
1639602725,2272,2398
1639603925,2274,2400
1639604524,2273,2399
1639605124,2274,2400
1639605724,2275,2402
1639608125,2275,2402
1639608725,2276,2403
1639609924,2275,2402
1639610524,2276,2402
1639612324,2274,2400
1639612924,2273,2399
1639614124,2299,2426
1639614724,2297,2424
1639615924,2294,2421
1639616524,2297,2424
1639617724,2295,2422
1639618324,2296,2423
1639619524,2295,2422
1639621925,2294,2421
1639623724,2295,2422
1639624925,2293,2420
1639626125,2295,2422
1639626725,2290,2417
1639627324,2293,2420
1639627925,2291,2418
1639629125,2291,2417
1639630324,2290,2416
1639630925,2285,2411
1639632125,2286,2412
1639632725,2285,2409
1639633925,2286,2410
1639634525,2284,2407
1639635125,2286,2409
1639636925,2285,2408
1639637524,2286,2409
1639638125,2286,2409
1639639324,2284,2407
1639640525,2284,2406
1639641724,2284,2406
1639642325,2281,2403
1639642924,2278,2400
1639643525,2280,2402
1639644723,2281,2403
1639645925,2279,2401
1639646524,2281,2403
1639647124,2281,2403
1639647724,2282,2404
1639648324,2277,2399
1639648924,2276,2398
1639649524,2275,2397
1639651324,2274,2396
